"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.682816127E2,8.534475514E0,7.957440698E-1,-6.728882217E0,1.089717105E1
2.682916867E2,1.131644857E1,1.006139168E0,-7.969556714E0,1.387761358E1
2.683017607E2,1.452965262E1,1.058334046E0,-1.020264053E1,1.778552080E1
2.683118347E2,1.794729637E1,2.772898766E-1,-1.341038795E1,2.240582161E1
2.683219087E2,2.118467047E1,-1.347999847E0,-1.575777139E1,2.643699540E1
2.683319827E2,2.272500015E1,-2.748304500E0,-1.622533346E1,2.805780204E1
2.683420567E2,2.213936408E1,-3.355449553E0,-1.835398659E1,2.895305351E1
2.683521307E2,1.852923233E1,-2.006751256E0,-2.131016809E1,2.831047095E1
2.683622057E2,1.228765355E1,1.830376939E-1,-1.390160786E1,1.855463915E1
2.683722797E2,7.604341963E0,9.485107648E-1,-4.332061159E0,8.802979226E0
2.683823537E2,4.522410248E0,1.234987202E0,-9.422957593E-1,4.781768411E0
2.683924277E2,2.172896088E0,1.457261211E0,8.393958735E-1,2.747666843E0
2.684025017E2,4.919934958E-1,1.539766594E0,1.962206874E0,2.542281373E0
2.684125757E2,-7.325321603E-1,1.338196698E0,2.963028000E0,3.332702912E0
2.684226497E2,-1.562043900E0,1.157835677E0,3.815760788E0,4.282592088E0
2.684327237E2,-2.169998208E0,1.086252308E0,4.500504824E0,5.113059746E0
2.684427977E2,-2.780079732E0,1.025963860E0,5.059071209E0,5.863074846E0
2.684528717E2,-3.480585523E0,9.854797858E-1,5.498846730E0,6.582018030E0
2.684629457E2,-4.263776205E0,9.511363108E-1,5.705230638E0,7.185687472E0
2.684730197E2,-5.202682918E0,8.147790956E-1,5.830015483E0,7.856262155E0
2.684830937E2,-6.124913957E0,5.822882099E-1,5.972207488E0,8.574432508E0
2.684931677E2,-6.867898600E0,4.230972521E-1,5.938090739E0,9.088892347E0
2.685032427E2,-7.506671827E0,3.684807131E-1,5.568932626E0,9.354085233E0
2.685133167E2,-8.177888914E0,4.047384202E-1,5.068016279E0,9.629458411E0
2.685233907E2,-8.909386702E0,4.349463058E-1,4.454965539E0,9.970610195E0
2.685334685E2,-9.726132801E0,4.221745250E-1,3.833217650E0,1.046276484E1
2.685435425E2,-1.060080083E1,4.124158144E-1,3.117860516E0,1.105749155E1
2.685536165E2,-1.145168999E1,3.646905479E-1,2.359891798E0,1.169800377E1
2.685636905E2,-1.230997004E1,2.921064105E-1,1.676313405E0,1.242701553E1
2.685737645E2,-1.308573885E1,1.847696940E-1,1.321590167E0,1.315360413E1
2.685838385E2,-1.386761800E1,-9.929801920E-2,2.144865121E0,1.403285913E1
2.685939125E2,-1.462102004E1,-4.350071168E-1,3.227878218E0,1.497940773E1
2.686039865E2,-1.466998346E1,-5.619098228E-1,3.209355993E0,1.502744566E1
2.686140605E2,-1.419047903E1,-6.093541306E-1,2.650282069E0,1.444870245E1
2.686241345E2,-1.446577413E1,-6.924933511E-1,3.376215062E0,1.487067572E1
2.686342085E2,-1.534592860E1,-7.661624211E-1,3.834124553E0,1.583619401E1
2.686442835E2,-1.638373220E1,-8.387357229E-1,2.642233085E0,1.661660477E1
2.686543575E2,-1.703409811E1,-6.851694211E-1,-4.746828139E-2,1.704793855E1
2.686644315E2,-1.632633827E1,-2.043590176E-1,-2.117586105E0,1.646436317E1
2.686745055E2,-1.439686469E1,-3.438384998E-1,-3.109801299E0,1.473291560E1
2.686845795E2,-1.315573002E1,-7.751659638E-1,-3.472881816E0,1.362846370E1
2.686946535E2,-1.275232126E1,-6.712021771E-1,-3.974502168E0,1.337418697E1
2.687047275E2,-1.268169625E1,-4.832943007E-1,-4.655439082E0,1.351784399E1
2.687148015E2,-1.265511129E1,-2.623938024E-1,-5.184072400E0,1.367827837E1
2.687248755E2,-1.265061011E1,1.862434664E-1,-5.441336440E0,1.377246401E1
2.687349495E2,-1.247258929E1,6.539371035E-1,-5.567469068E0,1.367442244E1
2.687450235E2,-1.200945590E1,9.398867065E-1,-5.782395174E0,1.336212977E1
2.687550975E2,-1.127664541E1,8.888580555E-1,-5.997724738E0,1.280333950E1
2.687651715E2,-1.049171167E1,8.320143485E-1,-6.377031278E0,1.230588435E1
2.687752455E2,-9.658198680E0,7.144642639E-1,-6.705101591E0,1.177920406E1
2.687853205E2,-8.883318645E0,5.149251062E-1,-6.817561090E0,1.120971174E1
2.687953945E2,-8.301423039E0,3.632401460E-1,-6.608274624E0,1.061672555E1
2.688054685E2,-7.848946196E0,2.693280154E-1,-6.452214192E0,1.016413115E1
2.688155425E2,-7.336529546E0,2.231721416E-1,-6.344869253E0,9.702156328E0
2.688256165E2,-6.002736386E0,5.519344729E-1,-5.660169071E0,8.268917081E0
2.688356905E2,-4.782801379E0,-5.400488377E-1,9.379998100E-1,4.903741982E0
2.688457645E2,-4.379862732E0,-1.249026951E0,5.508025689E0,7.147140188E0
2.688558385E2,-5.211125128E0,-8.872293866E-1,3.270561723E0,6.216073927E0
2.688659125E2,-8.072892217E0,-6.130030125E-1,-6.285169181E-1,8.120492285E0
2.688759865E2,-5.582181832E0,-2.764566484E0,-4.329673449E0,7.586148827E0
2.688860605E2,2.970116346E1,-1.188400505E1,-1.909720980E1,3.725710817E1
2.688961345E2,7.179952805E1,-1.365389993E1,-2.354149833E1,7.678413479E1
2.689062085E2,5.193295798E1,-1.224259842E1,-9.185986900E0,5.414144158E1
2.689162825E2,1.806951488E1,1.181932315E1,5.751777866E1,6.143694841E1
2.689263565E2,2.230019759E1,1.854880179E1,7.187565412E1,7.750784809E1
2.689364315E2,2.218527174E1,1.253538371E1,4.523700261E1,5.192021313E1
2.689465055E2,1.142916418E1,9.357774003E0,2.228216244E1,2.673365840E1
2.689565795E2,4.816864918E0,6.830228498E0,1.353679306E1,1.590908468E1
2.689666535E2,2.175193459E-1,4.073121599E0,4.107450895E0,5.788677490E0
2.689767275E2,-2.850181416E0,2.521049833E0,-1.321339175E0,4.028047117E0
2.689868015E2,-4.943007486E0,1.757524798E0,-3.438795472E0,6.272761013E0
2.689968755E2,-6.977146808E0,1.126504102E0,-3.798125001E0,8.023424617E0
2.690069495E2,-8.820710753E0,6.146151629E-1,-3.356192442E0,9.457627488E0
2.690170235E2,-1.019267220E1,6.481288631E-2,-2.626057640E0,1.052572781E1
2.690270975E2,-1.099984173E1,-1.641842607E-1,-1.808275999E0,1.114869215E1
2.690371715E2,-1.157003179E1,-8.264746964E-2,-8.431807762E-1,1.160100944E1
2.690472455E2,-1.211254348E1,6.238715976E-2,-3.466931105E-2,1.211275376E1
2.690573195E2,-1.251420158E1,8.228461336E-2,3.881431451E-1,1.252048989E1
2.690673935E2,-1.255944734E1,2.488466808E-1,4.525668901E-1,1.257006201E1
2.690774685E2,-1.242368552E1,4.139240671E-1,1.068493876E-1,1.243103824E1
2.690875425E2,-1.204475203E1,5.468848540E-1,-2.800437690E-1,1.206041289E1
2.690976165E2,-1.155726966E1,6.029221934E-1,-7.859920835E-1,1.159964571E1
2.691076905E2,-1.089013510E1,7.024456045E-1,-1.287778496E0,1.098848696E1
2.691177645E2,-1.026964261E1,6.693786498E-1,-1.740854094E0,1.043763383E1
2.691278385E2,-9.911138120E0,5.944759635E-1,-2.124728479E0,1.015374471E1
2.691379125E2,-9.676951870E0,5.956003831E-1,-2.148387483E0,9.930443399E0
2.691479865E2,-9.027926720E0,5.571522358E-1,-1.459445731E0,9.162088262E0
2.691580605E2,-8.435455840E0,6.199989867E-1,-7.028236270E-1,8.487359721E0
2.691681345E2,-8.108095379E0,5.707703280E-1,-6.824061732E-1,8.156755950E0
2.691782085E2,-7.697261821E0,4.502475920E-1,-8.146218055E-1,7.753332904E0
2.691882825E2,-7.218408773E0,3.049910608E-1,-1.007254232E0,7.294724522E0
2.691983565E2,-6.532480091E0,9.182957165E-2,-1.304676072E0,6.662124921E0
2.692084305E2,-4.949848144E0,-2.807216075E-1,-8.577245557E-1,5.031450356E0
2.692185045E2,-5.260698992E-1,-9.150611830E-1,3.404601832E0,3.564463514E0
2.692285795E2,3.538032662E0,-1.339807606E0,8.186816443E0,9.018687433E0
2.692386535E2,6.601963139E0,-1.353100666E0,1.052155235E1,1.249479342E1
2.692487275E2,9.984718312E0,-1.946890678E0,1.111042427E1,1.506408014E1
2.692588015E2,1.420650274E1,-3.155109327E0,1.059266853E1,1.799955726E1
2.692688755E2,1.727121323E1,-3.677492849E0,1.001093606E1,2.029870934E1
2.692789495E2,1.695512913E1,-2.372199018E0,6.932918469E0,1.847076312E1
2.692890235E2,1.356300496E1,-7.840625024E-1,3.521152920E0,1.403454223E1
2.692990975E2,8.502488320E0,9.415014882E-2,1.265435993E0,8.596656335E0
2.693091715E2,4.241336346E0,8.521849036E-1,-1.429710008E-1,4.328463216E0
2.693192455E2,1.056870781E0,1.463049662E0,-7.819037835E-1,1.966942726E0
2.693293195E2,-1.241070353E0,1.833804358E0,-1.689727795E0,2.785367850E0
2.693393935E2,-2.804894146E0,2.090916663E0,-3.019709154E0,4.621472388E0
2.693494675E2,-3.580937192E0,2.210987482E0,-4.562226863E0,6.206890587E0
2.693595415E2,-3.955558358E0,2.316933475E0,-6.098959336E0,7.629674150E0
2.693696155E2,-4.169191645E0,2.361664674E0,-7.009859641E0,8.491039464E0
2.693796905E2,-4.301442214E0,2.090955839E0,-7.082388504E0,8.546035827E0
2.693897645E2,-4.313054200E0,1.327434605E0,-6.610232856E0,8.003730229E0
2.693998385E2,-3.929478022E0,2.559338351E-1,-5.950713708E0,7.135635451E0
2.694099125E2,-3.081811262E0,-6.073859578E-1,-5.106562879E0,5.995286715E0
2.694199865E2,-2.082433230E0,-1.118562999E0,-4.408208864E0,5.002001272E0
2.694300605E2,-1.044572917E0,-1.378367362E0,-3.984797945E0,4.343920329E0
2.694401345E2,-1.125097847E-1,-1.409072553E0,-3.618471054E0,3.884774984E0
2.694502085E2,5.772043848E-1,-1.349320149E0,-3.036649708E0,3.372694948E0
2.694602825E2,1.045488591E0,-1.236853049E0,-2.335044640E0,2.841704652E0
2.694703565E2,1.225021500E0,-9.312752196E-1,-1.767482314E0,2.343489906E0
2.694804305E2,1.068745891E0,-5.023012234E-1,-1.300965575E0,1.756996223E0
2.694905045E2,7.359182829E-1,-1.461435539E-1,-9.177696133E-1,1.185425966E0
2.695005785E2,4.500052249E-1,3.951661628E-2,-6.769533522E-1,8.138378871E-1
2.695106525E2,2.725153327E-1,1.321781005E-1,-5.392991515E-1,6.185298955E-1
2.695207265E2,1.558440846E-1,2.487279458E-1,-4.901405863E-1,5.713061911E-1
2.695307979E2,6.399777532E-2,3.507224268E-1,-3.813577437E-1,5.220494848E-1
2.695408719E2,-3.765080631E-2,4.349310664E-1,-1.019568030E-1,4.483054823E-1
2.695509459E2,-1.429924893E-1,4.662964083E-1,2.657231339E-1,5.554169391E-1
2.695610199E2,-1.890825820E-1,4.211237438E-1,6.248298832E-1,7.768589404E-1
2.695710939E2,-1.664024019E-1,2.860349724E-1,9.062482595E-1,9.647754520E-1
2.695811679E2,-7.659560144E-2,1.253996792E-1,1.124197376E0,1.133759986E0
2.695912419E2,3.426643789E-2,-5.814299483E-2,1.275925605E0,1.277709258E0
2.696013159E2,1.385497749E-1,-2.266120586E-1,1.314470451E0,1.341037521E0
2.696113899E2,2.249704528E-1,-3.515033590E-1,1.227888390E0,1.296871703E0
2.696214639E2,2.593988585E-1,-4.362511119E-1,9.982179451E-1,1.119840108E0
2.696315379E2,2.348686194E-1,-4.507276484E-1,7.283899927E-1,8.881839128E-1
2.696416119E2,2.009079909E-1,-4.556293693E-1,4.643718338E-1,6.808842361E-1
2.696516859E2,1.735903841E-1,-4.939815126E-1,1.919676347E-1,5.576763659E-1
2.696617599E2,1.400554329E-1,-5.293218282E-1,-9.358468652E-2,5.554774664E-1
2.696718339E2,1.066005886E-1,-5.169360002E-1,-3.064561538E-1,6.103293274E-1
2.696819089E2,2.733222485E-2,-4.062999192E-1,-4.439135957E-1,6.024001621E-1
2.696919829E2,-1.035617906E-1,-1.992599167E-1,-5.274515232E-1,5.732666641E-1
2.697020569E2,-3.093750107E-1,4.837463636E-2,-5.702999195E-1,6.506112517E-1
2.697121309E2,-5.002567810E-1,2.015581648E-1,-6.183185700E-1,8.204879004E-1
2.697222049E2,-5.741264105E-1,1.860586579E-1,-7.522864667E-1,9.644552283E-1
2.697322789E2,-5.183825648E-1,4.583690822E-2,-8.982410824E-1,1.038103342E0
2.697423529E2,-3.056772316E-1,-1.360386881E-1,-9.761926532E-1,1.031938560E0
2.697524269E2,1.526824951E-2,-2.894331183E-1,-9.146800176E-1,9.595020500E-1
2.697625009E2,2.933536398E-1,-4.108145178E-1,-8.188275616E-1,9.619269732E-1
2.697725749E2,4.541544092E-1,-4.658564053E-1,-8.056596319E-1,1.035550994E0
2.697826489E2,4.826847285E-1,-4.403807080E-1,-8.160374165E-1,1.045388339E0
2.697927229E2,3.636149526E-1,-3.782058021E-1,-8.467259431E-1,9.960925084E-1
2.698027969E2,1.648218995E-1,-2.719265546E-1,-8.302416189E-1,8.890508734E-1
2.698128709E2,-8.455307722E-2,-1.811867943E-1,-7.201395714E-1,7.473813482E-1
2.698229449E2,-3.237527293E-1,-1.221576905E-1,-5.388489890E-1,6.403878231E-1
2.698330199E2,-5.047538745E-1,-9.669277400E-2,-3.605720615E-1,6.278042513E-1
2.698430939E2,-6.760024488E-1,-8.050212622E-2,-1.849579561E-1,7.054568368E-1
2.698531679E2,-8.281475848E-1,-5.574004501E-2,2.914252281E-3,8.300264259E-1
2.698632419E2,-9.777281320E-1,-2.850137562E-2,1.694698513E-1,9.927157997E-1
2.698733159E2,-1.102160389E0,3.079527486E-2,3.577748998E-1,1.159184520E0
2.698833899E2,-1.216215008E0,5.941706657E-2,5.428566706E-1,1.333192672E0
2.698934639E2,-1.337119056E0,9.707372010E-2,7.339167809E-1,1.528379704E0
2.699035379E2,-1.473153359E0,1.325999406E-1,8.973031890E-1,1.730004791E0
2.699136119E2,-1.630042925E0,1.371672190E-1,1.011525112E0,1.923288287E0
2.699236859E2,-1.791348894E0,1.469873253E-1,1.138347711E0,2.127527120E0
2.699337599E2,-1.939668782E0,1.605549305E-1,1.226411529E0,2.300473453E0
2.699438339E2,-2.081537436E0,1.824068159E-1,1.279587132E0,2.450186436E0
2.699539079E2,-2.243254464E0,2.326598520E-1,1.295346547E0,2.600816002E0
2.699639819E2,-2.404636447E0,2.775258301E-1,1.259981418E0,2.728891753E0
2.699740559E2,-2.589047104E0,3.187185690E-1,1.190128314E0,2.867255104E0
2.699841309E2,-2.803039409E0,3.168483736E-1,1.089303605E0,3.023905614E0
2.699942049E2,-3.074514522E0,2.839919918E-1,1.032116666E0,3.255542322E0
2.700042789E2,-3.355028846E0,2.084222478E-1,1.012894456E0,3.510785321E0
2.700143529E2,-3.614479744E0,9.069879323E-2,9.973198128E-1,3.750644865E0
2.700244269E2,-3.788000547E0,-9.727756865E-3,9.173579693E-1,3.897510541E0
2.700345009E2,-3.849220310E0,-8.935159475E-2,7.872211683E-1,3.929910669E0
2.700445749E2,-3.794982122E0,-1.325075180E-1,5.943718100E-1,3.843530330E0
2.700546489E2,-3.664599738E0,-8.144754790E-2,3.531507389E-1,3.682477480E0
2.700647229E2,-3.424109606E0,6.844692171E-2,1.493799877E-1,3.428049876E0
2.700747969E2,-3.033441925E0,2.339456730E-1,-1.340018471E-1,3.045399315E0
2.700848709E2,-2.476460720E0,3.943748518E-1,-5.292128507E-1,2.562899815E0
2.700949449E2,-1.832426754E0,4.903723553E-1,-1.043087139E0,2.164782584E0
2.701050189E2,-1.186783633E0,4.703939177E-1,-1.478466285E0,1.953353113E0
2.701150929E2,-6.268238568E-1,4.170377460E-1,-1.700481409E0,1.859695042E0
2.701251669E2,-2.234934461E-1,4.460151215E-1,-1.747511441E0,1.817326346E0
2.701352419E2,-8.595407009E-4,4.449997160E-1,-1.285361842E0,1.360213421E0
2.701453159E2,3.446372294E-1,2.634080020E-1,-4.559126669E-1,6.292971915E-1
2.701553899E2,9.172445333E-1,-1.553613604E-1,5.768044353E-1,1.094613193E0
2.701654639E2,2.149396128E0,-1.164694607E0,1.943833461E0,3.123284452E0
2.701755379E2,3.411571421E0,-2.248402645E0,1.102809430E0,4.232058915E0
2.701856119E2,4.307549046E0,-2.761192348E0,-1.111463310E0,5.235886998E0
2.701956859E2,4.586144314E0,-2.415098285E0,-2.360613345E0,5.695429287E0
2.702057599E2,4.275949523E0,-1.362736877E0,-2.533813720E0,5.153737293E0
2.702158339E2,3.522248688E0,1.553985268E-1,-1.991338288E0,4.049174323E0
2.702259079E2,2.567978416E0,1.505879640E0,-8.859373713E-1,3.105973545E0
2.702359819E2,1.700386684E0,2.362085089E0,3.939111310E-1,2.936992820E0
2.702460559E2,1.100460019E0,2.558017684E0,1.715422214E0,3.270648269E0
2.702561299E2,7.994348323E-1,2.177796347E0,3.219615517E0,3.968351932E0
2.702662039E2,6.860321778E-1,1.582097219E0,4.496393062E0,4.815726563E0
2.702762779E2,7.176825714E-1,1.123484600E0,5.274287336E0,5.440164779E0
2.702863519E2,9.386003190E-1,8.800615042E-1,5.748850282E0,5.891074467E0
2.702964269E2,1.432921591E0,6.966431201E-1,5.822675473E0,6.036731366E0
2.703065009E2,2.142573597E0,3.143045059E-1,5.263278784E0,5.691354188E0
2.703165749E2,2.739617000E0,-6.141564488E-2,4.638892046E0,5.387818910E0
2.703266489E2,3.127629460E0,-2.763119298E-1,4.369833587E0,5.380879101E0
2.703367229E2,3.094710220E0,-2.229169106E-1,4.538156215E0,5.497434413E0
2.703467969E2,2.519765199E0,2.594573307E-1,4.880848660E0,5.499019768E0
2.703568709E2,2.020124715E0,8.710553303E-1,5.235741906E0,5.679140301E0
2.703669449E2,2.183676599E0,1.230347144E0,5.537107401E0,6.077973014E0
2.703770189E2,2.795854350E0,1.245702809E0,5.896516451E0,6.643604692E0
2.703870929E2,3.904721496E0,1.037299857E0,6.903503466E0,7.998824980E0
2.703971669E2,5.552196726E0,7.026543501E-1,8.498475961E0,1.017569188E1
2.704072409E2,7.771510350E0,2.614185051E-1,1.022762101E1,1.284791595E1
2.704173149E2,1.080895469E1,-3.079260707E-2,1.121364751E1,1.557499086E1
2.704273889E2,1.480664107E1,-4.093746775E-1,1.053916533E1,1.817905975E1
2.704374639E2,1.857740286E1,-1.038672199E0,8.639319014E0,2.051430159E1
2.704475379E2,2.162565812E1,-1.536718440E0,5.457861257E0,2.235662859E1
2.704576119E2,2.388110461E1,-1.923656182E0,3.387128305E-1,2.396085009E1
2.704676859E2,2.424102646E1,-2.627290233E0,-5.597850616E0,2.501731300E1
2.704777599E2,2.093421317E1,-2.288098808E0,-1.229194541E1,2.438377738E1
2.704878339E2,1.417004301E1,-9.325411418E-1,-1.289925945E1,1.918464610E1
2.704979079E2,7.560507726E0,-5.956380245E-1,-7.015533779E0,1.033120399E1
2.705079819E2,3.443754496E0,-2.941147646E-1,-3.225481736E0,4.727544918E0
2.705180559E2,6.124666035E-1,1.322681477E-1,-1.384460160E0,1.519651322E0
2.705281299E2,-1.679650703E0,5.383449590E-1,-1.586349607E-1,1.770933886E0
2.705382038E2,-3.567050639E0,8.446018689E-1,8.906657222E-1,3.772331906E0
2.705482778E2,-5.141707569E0,9.228102055E-1,1.517596875E0,5.439837835E0
2.705583518E2,-6.446678633E0,8.377364337E-1,1.952099378E0,6.787647583E0
2.705684258E2,-7.538425131E0,6.347895187E-1,2.660766127E0,8.019381995E0
2.705784998E2,-8.302388415E0,2.692380049E-1,3.515055736E0,9.019853620E0
2.705885738E2,-8.496594912E0,5.964951167E-2,3.989598509E0,9.386830105E0
2.705986488E2,-8.509382188E0,1.005925288E-2,4.073586161E0,9.434182032E0
2.706087228E2,-8.583201531E0,-9.066370994E-2,4.023749172E0,9.479985540E0
2.706187968E2,-8.689446609E0,-1.628168710E-1,3.818584993E0,9.492870117E0
2.706288708E2,-8.818751936E0,-2.200023660E-1,3.558016106E0,9.512006379E0
2.706389448E2,-9.013834346E0,-2.598812356E-1,3.179149277E0,9.561576125E0
2.706490188E2,-9.297640067E0,-3.332819366E-1,2.785631078E0,9.711690284E0
2.706590928E2,-9.660601301E0,-4.066685861E-1,2.489077842E0,9.984393088E0
2.706691667E2,-1.009955646E1,-4.932795909E-1,2.239804022E0,1.035669288E1
2.706792408E2,-1.062880549E1,-6.204667640E-1,1.975935260E0,1.082870284E1
2.706893148E2,-1.124202989E1,-7.553661221E-1,2.410603384E0,1.152236186E1
2.706993887E2,-1.214096913E1,-8.213034920E-1,3.262358079E0,1.259843844E1
2.707094628E2,-1.274435735E1,-9.146428147E-1,3.494689007E0,1.324643601E1
2.707195368E2,-1.283458222E1,-7.799861160E-1,3.510182959E0,1.332877577E1
2.707296108E2,-1.348862136E1,-4.135288684E-1,4.483329213E0,1.422020229E1
2.707396848E2,-1.548321655E1,2.685330134E-1,4.635598894E0,1.616449448E1
2.707497598E2,-1.881753397E1,6.589277020E-1,2.230099983E0,1.896067289E1
2.707598338E2,-1.923769501E1,-1.474005006E0,1.473928261E0,1.935029882E1
2.707699078E2,-1.747285914E1,-3.338716576E0,1.640297334E0,1.786444543E1
2.707799818E2,-1.448891624E1,-2.098888464E0,2.213107975E0,1.480648079E1
2.707900558E2,-1.356208344E1,-1.493646972E0,1.988096591E0,1.378816944E1
2.708001298E2,-1.371763575E1,-1.472822114E0,1.476640492E0,1.387527307E1
2.708102038E2,-1.355604210E1,-9.277709833E-1,1.082752165E0,1.363082494E1
2.708202777E2,-1.339031797E1,-1.508210340E-1,7.343282788E-1,1.341128631E1
2.708303518E2,-1.338116591E1,3.153128582E-1,8.841855454E-1,1.341405261E1
2.708404258E2,-1.329373717E1,5.045234942E-1,8.798784864E-1,1.333237331E1
2.708504997E2,-1.338173075E1,6.468678197E-1,7.370286691E-1,1.341761406E1
2.708605738E2,-1.327672645E1,5.729461500E-1,4.248699452E-1,1.329587331E1
2.708706478E2,-1.280551571E1,2.962588289E-1,-1.733623427E-1,1.281011540E1
2.708807217E2,-1.216081926E1,5.509685586E-2,-7.314212624E-1,1.218291992E1
2.708907958E2,-1.139931414E1,-1.721449524E-1,-1.219462552E0,1.146564807E1
2.709008698E2,-1.063959360E1,-3.285445225E-1,-1.680030187E0,1.077642774E1
2.709109448E2,-9.980691919E0,-4.046919349E-1,-2.132797637E0,1.021404976E1
2.709210187E2,-9.601887655E0,-3.738905570E-1,-2.335032361E0,9.888802597E0
2.709310928E2,-9.447060401E0,-2.925198269E-1,-1.927297243E0,9.646086913E0
2.709411668E2,-9.143587570E0,-1.118639597E-1,-3.949417613E0,9.960703121E0
2.709512408E2,-8.940327829E0,2.122951511E-1,-2.336255014E0,9.242976707E0
2.709613148E2,-8.616806649E0,2.329554105E-1,1.559276998E0,8.759849873E0
2.709713888E2,-9.130060036E0,2.982887081E-1,1.516672431E0,9.259982056E0
2.709814628E2,-9.338658870E0,5.517774752E-1,1.538628141E0,9.480632069E0
2.709915368E2,-9.708734411E-1,-5.996658790E-1,-1.439561689E0,1.836990001E0
2.710016107E2,5.081947505E1,-3.991382202E0,-4.618788149E0,5.118479637E1
2.710116848E2,5.987623672E1,4.339997877E0,-1.177791902E1,6.117776297E1
2.710217588E2,6.009911387E1,5.929358507E0,-7.253652281E-1,6.039525590E1
2.710318327E2,6.924066954E1,9.681872887E0,2.414102504E1,7.396484348E1
2.710419068E2,6.438608189E1,8.090359020E0,4.909107552E1,8.136925185E1
2.710519808E2,3.819817118E1,1.795896566E0,3.131407579E1,4.942567014E1
2.710620558E2,1.810806206E1,1.836030977E0,1.206123182E1,2.183451933E1
2.710721297E2,6.051776399E0,1.391996637E0,6.029404367E0,8.655366500E0
2.710822038E2,-2.463113281E0,4.410733107E-1,2.808788391E0,3.761750248E0
2.710922778E2,-7.878626078E0,1.411032540E-1,1.405290574E0,8.004217676E0
2.711023517E2,-1.083173545E1,1.068093342E-1,1.136220567E0,1.089168941E1
2.711124258E2,-1.237380526E1,7.968819380E-2,1.792211359E0,1.250317673E1
2.711224998E2,-1.306196173E1,-5.208553523E-2,2.755603287E0,1.334956578E1
2.711325738E2,-1.281784281E1,-3.168462905E-1,3.696491037E0,1.334396987E1
2.711426478E2,-1.198378428E1,-8.440718919E-1,4.690194347E0,1.289656799E1
2.711527217E2,-1.072891333E1,-1.138485632E0,5.303678951E0,1.202226024E1
2.711627958E2,-9.450771044E0,-1.187525060E0,5.573834347E0,1.103607351E1
2.711728698E2,-8.056479667E0,-1.056629948E0,5.764954099E0,9.962832290E0
2.711829437E2,-6.479296156E0,-7.664579979E-1,5.236083968E0,8.365722435E0
2.711930178E2,-5.368044516E0,-4.018420385E-1,5.317538606E0,7.566610587E0
2.712030918E2,-4.633385139E0,-1.671623938E-2,5.532973419E0,7.216808999E0
2.712131657E2,-4.172833291E0,4.710852414E-1,5.422649909E0,6.858541464E0
2.712232407E2,-4.262988585E0,9.188078595E-1,5.429204053E0,6.963730050E0
2.712333148E2,-4.790220911E0,1.328131886E0,5.740323288E0,7.593514478E0
2.712433888E2,-5.508591700E0,1.621304846E0,5.797941166E0,8.160228776E0
2.712534627E2,-6.300284818E0,1.714167987E0,5.887395964E0,8.791666049E0
2.712635368E2,-6.957438183E0,1.718210751E0,6.046962971E0,9.376777454E0
2.712736108E2,-7.574107765E0,1.757637503E0,5.729139903E0,9.658128290E0
2.712836848E2,-8.151832552E0,1.623885369E0,4.166770898E0,9.297922207E0
2.712937588E2,-8.638217983E0,9.709944785E-1,2.612588578E0,9.076742768E0
2.713038328E2,-9.232837715E0,3.990764152E-1,1.184389198E0,9.317045242E0
2.713139068E2,-9.474665691E0,-1.324489363E-1,2.423267430E-1,9.478689515E0
2.713239808E2,-9.023081717E0,-7.752601039E-1,-2.659313679E-2,9.056364563E0
2.713340547E2,-7.365058696E0,-1.919739132E0,9.323268414E-2,7.611713359E0
2.713441288E2,2.776369089E-1,-3.551798470E0,5.405528677E0,6.473955120E0
2.713542028E2,8.898488662E0,-3.980866570E0,4.584563227E0,1.077258646E1
2.713642767E2,1.230299431E1,-2.136889226E0,4.083397204E0,1.313788785E1
2.713743508E2,1.796984090E1,-2.881019631E-1,6.117628326E0,1.898482449E1
2.713844258E2,2.316781447E1,8.705089080E-1,6.851426994E0,2.417534829E1
2.713944998E2,2.318600399E1,1.842393625E0,3.134325106E0,2.346932443E1
2.714045737E2,1.813217832E1,2.597189644E0,-3.899195877E0,1.872765370E1
2.714146478E2,1.100542816E1,1.900509394E0,-4.497725058E0,1.203997158E1
2.714247218E2,5.026796333E0,2.927256489E-1,-1.370046043E0,5.218370994E0
2.714347957E2,1.143066341E0,-1.190765002E-1,-2.707307625E-1,1.180709540E0
2.714448698E2,-1.504909587E0,-2.134605011E-1,-2.213356774E-1,1.536003819E0
2.714549438E2,-3.058114836E0,-3.770577013E-1,-6.368430609E-1,3.146396025E0
2.714650178E2,-3.885319850E0,-5.396559048E-1,-9.765221438E-1,4.042342678E0
2.714750918E2,-4.281047711E0,-6.993638295E-1,-1.166811591E0,4.491984924E0
2.714851658E2,-4.417577273E0,-6.494481960E-1,-1.264564173E0,4.640678233E0
2.714952398E2,-4.347385542E0,-3.607565412E-1,-1.217027479E0,4.528914022E0
2.715053138E2,-3.944271478E0,2.072972435E-1,-1.008710774E0,4.076487099E0
2.715153877E2,-2.935215134E0,7.327704343E-1,-9.044294831E-1,3.157599259E0
2.715254618E2,-1.631343346E0,9.929420024E-1,-1.448734217E0,2.397091105E0
2.715355352E2,-4.335166615E-1,1.073188898E0,-2.041756489E0,2.347006746E0
2.715456102E2,6.000857091E-1,1.027525067E0,-2.553656831E0,2.817281284E0
